"source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","450,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE","","","","","","","","00000000","","","9000","UNITED STATES","MAINE","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","29,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE","","","","","","","","00000000","","","9000","UNITED STATES","MAINE","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","33,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE","","","","","","","","00000000","","","9000","UNITED STATES","MAINE","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","28,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE","","","","","","","","00000000","","","9000","UNITED STATES","MAINE","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","33,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND","","","","","","","","00000000","","","9000","UNITED STATES","MARYLAND","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","420,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND","","","","","","","","00000000","","","9000","UNITED STATES","MARYLAND","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","480,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND","","","","","","","","00000000","","","9000","UNITED STATES","MARYLAND","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","460,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND","","","","","","","","00000000","","","9000","UNITED STATES","MARYLAND","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","440,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS","","","","","","","","00000000","","","9000","UNITED STATES","MASSACHUSETTS","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","14,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS","","","","","","","","00000000","","","9000","UNITED STATES","MASSACHUSETTS","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","15,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS","","","","","","","","00000000","","","9000","UNITED STATES","MASSACHUSETTS","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","14,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS","","","","","","","","00000000","","","9000","UNITED STATES","MASSACHUSETTS","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","15,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN","","","","","","","","00000000","","","9000","UNITED STATES","MICHIGAN","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","2,300,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN","","","","","","","","00000000","","","9000","UNITED STATES","MICHIGAN","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","2,250,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN","","","","","","","","00000000","","","9000","UNITED STATES","MICHIGAN","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","2,250,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN","","","","","","","","00000000","","","9000","UNITED STATES","MICHIGAN","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","2,350,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA","","","","","","","","00000000","","","9000","UNITED STATES","MINNESOTA","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","8,000,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA","","","","","","","","00000000","","","9000","UNITED STATES","MINNESOTA","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","8,300,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA","","","","","","","","00000000","","","9000","UNITED STATES","MINNESOTA","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","7,800,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA","","","","","","","","00000000","","","9000","UNITED STATES","MINNESOTA","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","8,050,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI","","","","","","","","00000000","","","9000","UNITED STATES","MISSISSIPPI","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","580,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI","","","","","","","","00000000","","","9000","UNITED STATES","MISSISSIPPI","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","620,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI","","","","","","","","00000000","","","9000","UNITED STATES","MISSISSIPPI","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","610,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI","","","","","","","","00000000","","","9000","UNITED STATES","MISSISSIPPI","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","580,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI","","","","","","","","00000000","","","9000","UNITED STATES","MISSOURI","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","3,350,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI","","","","","","","","00000000","","","9000","UNITED STATES","MISSOURI","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","3,600,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI","","","","","","","","00000000","","","9000","UNITED STATES","MISSOURI","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","3,500,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI","","","","","","","","00000000","","","9000","UNITED STATES","MISSOURI","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","3,350,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA","","","","","","","","00000000","","","9000","UNITED STATES","MONTANA","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","130,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA","","","","","","","","00000000","","","9000","UNITED STATES","MONTANA","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","105,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA","","","","","","","","00000000","","","9000","UNITED STATES","MONTANA","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","115,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA","","","","","","","","00000000","","","9000","UNITED STATES","MONTANA","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","130,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA","","","","","","","","00000000","","","9000","UNITED STATES","NEBRASKA","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","9,600,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA","","","","","","","","00000000","","","9000","UNITED STATES","NEBRASKA","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","9,700,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA","","","","","","","","00000000","","","9000","UNITED STATES","NEBRASKA","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","9,700,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA","","","","","","","","00000000","","","9000","UNITED STATES","NEBRASKA","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","9,600,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA","","","","","","","","00000000","","","9000","UNITED STATES","NEVADA","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","12,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA","","","","","","","","00000000","","","9000","UNITED STATES","NEVADA","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","12,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA","","","","","","","","00000000","","","9000","UNITED STATES","NEVADA","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","15,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA","","","","","","","","00000000","","","9000","UNITED STATES","NEVADA","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","14,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","33","33","NH","NEW HAMPSHIRE","","","","","","","","00000000","","","9000","UNITED STATES","NEW HAMPSHIRE","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","13,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","33","33","NH","NEW HAMPSHIRE","","","","","","","","00000000","","","9000","UNITED STATES","NEW HAMPSHIRE","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","13,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","33","33","NH","NEW HAMPSHIRE","","","","","","","","00000000","","","9000","UNITED STATES","NEW HAMPSHIRE","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","13,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","33","33","NH","NEW HAMPSHIRE","","","","","","","","00000000","","","9000","UNITED STATES","NEW HAMPSHIRE","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","13,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY","","","","","","","","00000000","","","9000","UNITED STATES","NEW JERSEY","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","68,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY","","","","","","","","00000000","","","9000","UNITED STATES","NEW JERSEY","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","80,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY","","","","","","","","00000000","","","9000","UNITED STATES","NEW JERSEY","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","76,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY","","","","","","","","00000000","","","9000","UNITED STATES","NEW JERSEY","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","80,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO","","","","","","","","00000000","","","9000","UNITED STATES","NEW MEXICO","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","100,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO","","","","","","","","00000000","","","9000","UNITED STATES","NEW MEXICO","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","105,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO","","","","","","","","00000000","","","9000","UNITED STATES","NEW MEXICO","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","125,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO","","","","","","","","00000000","","","9000","UNITED STATES","NEW MEXICO","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","105,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK","","","","","","","","00000000","","","9000","UNITED STATES","NEW YORK","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","1,010,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK","","","","","","","","00000000","","","9000","UNITED STATES","NEW YORK","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","1,190,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK","","","","","","","","00000000","","","9000","UNITED STATES","NEW YORK","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","1,030,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK","","","","","","","","00000000","","","9000","UNITED STATES","NEW YORK","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","1,040,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH CAROLINA","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","820,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH CAROLINA","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","890,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH CAROLINA","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","930,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH CAROLINA","2022","ANNUAL","00","00","YEAR - SEP FORECAST","","2022-09-12 12:03:33.000","830,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","38","38","ND","NORTH DAKOTA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH DAKOTA","2022","ANNUAL","00","00","YEAR","","2024-01-09 15:00:00.000","2,950,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","38","38","ND","NORTH DAKOTA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH DAKOTA","2022","ANNUAL","00","00","YEAR - JUN ACREAGE","","2022-06-30 12:00:49.000","3,000,000",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","38","38","ND","NORTH DAKOTA","","","","","","","","00000000","","","9000","UNITED STATES","NORTH DAKOTA","2022","ANNUAL","00","00","YEAR - MAR ACREAGE","","2022-03-31 12:01:27.000","3,600,000",""
